"bipolar disorder,schizophrenia,vascular dementia",disease patient schizophrenia dementia alzheimer sclerosis multiple parkinson brain cognitive dlb pdd pd lewy symptoms parkinsonian parkinsonism diagnostic onset diagnosed dementias criteria signs decline less bodies tremor occurs delusions hallucinations cognition clinically definitively autopsy symmetrical abnormal incidence progresses diagnosis mood similar speeds disorder deposits consensus
"attention deficit hyperactivity disorder,traumatic brain injury,brain damage,major depressive disorder,neurological disorder",disease patient schizophrenia dementia alzheimer sclerosis multiple parkinson brain cognitive disorder nervous spinal symptoms cord adhd system neurological epilepsy disorders catalepsy dopamine diseases cognition seizures muscle defects muscles blood loss tremors affect cells immune caused polymicrogyria characterized degeneration bi body mania headache occurs may abnormal
multiple sclerosis,disease patient schizophrenia dementia alzheimer sclerosis multiple parkinson brain cognitive paraneoplastic syndromes syndrome tumor immune neurological pnds icis dysfunction cancer manifest antibodies diseases cancers symptoms mucocutaneous disorders autoantibodies patients hematological tumors encephalitis clinical peripheral pyrogens may desmoglein cns endocrine associated nervous prostate pemphigus neurotoxicity body kidney dysfunctions nerve system cell
"ischemia,pulmonary hypertension,nephrotic syndrome,chronic kidney disease,kidney",renal kidney hypertension pressure blood function disease urinary chronic dialysis serum diseases tract bladder failure urine incontinence functional problems tests biochemical pre obstruction impairment sensitises intrinsic determine diabetes uropathy urodynamic refers nephrologists outlet acute infection nephrons neuropathies urologic protein urinalysis neoplasia nephropathy creatinine urogenital
"streptococcus,infection,staphylococcus aureus,antibiotics,pathogenic bacteria",infection antibiotic isolate aureus pneumonia resistance staphylococcus antimicrobial culture susceptibility anaerobic infections spp bacteria abscess anaerobes abscesses fusobacterium metronidazole peptostreptococcus bacteremia ora aerobic fragilis polymicrobial prevotella clostridium organisms antimicrobials therapy porphyromonas abdominal intracranial bacteroides often cellulitis tissue caused oral necrotizing dental osteomyelitis decubitus gram microaerophilic ulcers agents empiric
"hypoglycemia,diabetes mellitus,insulin (medication),blood sugar,lipid,hyperglycemia,insulin resistance",diabetes glucose insulin type diabetic cholesterol level lipoprotein control lipid saroglitazar lipaglyn ppar hdl triglycerides dyslipidemia agonist blood non mellitus controlles lowers drug glitazone proliferator atherogenic adverse hypertriglyceridemia sensitizer vldl hba statin sugar dual peroxisome demonstrated ldl hypoglycemia resistance high tg treatment subtypes edema
"inflammation,endothelium",expression endothelial inflammatory factor cell cytokine macrophage inflammation increase effect proinflammatory cytokines il tnf cells diseases immune fibrosis interleukin gvhd macrophages gamma cystic disease th dysregulation osteoarthritis interferon atherosclerosis signaling graft necrosis helper tissue linked ifn anti cftr granulocyte k neurological exercise adipocytes role tumor release
tumor microenvironment,expression endothelial inflammatory factor cell cytokine macrophage inflammation increase effect macrophages adipose tissue tumor il cells phenotype adipocytes cytokines inos lipolysis e noradrenaline tnf obesity appari growth angiogenesis mice phenotypes secrete nitric obese adipocyte anti increased tgf vascular stimulated pathophysiological oxide proinflammatory g tams diabetes stroma
"schizoaffective disorder,mental disorder",pain disorder symptom depression anxiety patient chronic depressive study psychiatric somatic symptoms disorders dsm somatoform diagnosis physical somatization diagnostic mental cbt patients medical psychogenic illness icd exaggerating undifferentiated complaints criteria treat psychotherapy catastrophizers multisomatoform recognized statistical requires illnesses behavioral treatment cognitive cause prevalences factitious therapy
"psychosis,borderline personality disorder,bipolar disorder,mood disorder",pain disorder symptom depression anxiety patient chronic depressive study psychiatric melancholic dsm symptoms therapy dementia features specifier unipolar comorbid major electroconvulsive checklists iv antidepressants empirically subtype stressful psychotic cause biologically bipolar interpersonal unnoticed perceive incidence sunlight least susceptible behavioral cognitive trigger treatments physicians following elderly often
"social anxiety disorder,posttraumatic stress disorder",pain disorder symptom depression anxiety patient chronic depressive study psychiatric symptoms factors mixed psychological diagnosis stress causes disorders risk decrease comorbidity overactive cbt environmental autonomic diagnoses cause biological often diagnostic distress trauma nervous similar functioning conditions therapy separately madd drugs possible scientists ssris icd severe neither
"reproductive system,uterus,sexual reproduction,sperm,blastocyst,ovulation,spermatogenesis,zygote,embryo",embryo sperm ovarian oocyte cycle reproductive rate stage testicular follicle hcg progesterone pregnancy gonadotropin blastulation hesc neurulation luteal upregulates blastocyst gnrh hormones chorionic embryonic prolactin induces lhcgr maternal mammary p proliferation signaling endometrium endometrial embryogenesis upregulated angiogenesis changes matrix synthesis human estrogen ru embryroid matalloproteinases biological cells inhibits glands
oocyte,embryo sperm ovarian oocyte cycle reproductive rate stage testicular follicle cumulus cells ptgs oophorus scd expression outcomes pregnancy fertilization hspb profiling proligerus gene ccnd cxcr competence correlated dhcr grem membrana genes areg antral gpx phor hyperstimulation dvl increased layer aneuploidy granulosa bdnf sterol meiotic spermatozoa cx
"aorta,mitral valve,ventricular fibrillation,aortic valve,ischemia,heart failure,cardiac arrhythmia",cardiac heart ventricular patient myocardial failure valve atrial left leave cardiomyopathy ischemic coronary artery lvef arteries patients imaging blood congestive infarction survival narrowing disease cardioverter demonstrates nyha bypass acute cause sudden infarctions stem radiograph cardiologists surgery study signs autologous palpitations icd implantable defibrillator systolic calcification
"dna methylation,dna,cell cycle,rna,dna replication,gene",dna methylation damage repair chromosome histone cell gene replication promoter bahd mier listeria chromatin hdac hek monocytogenes heterochromatin hp interferon infection protein nucleomodulin cells cdyl lnta pathogen kiaa hypocholesterolemia stimulated acts bierne ectopically genes colocalizes mouse proteins heterochromatic mbd autosomes bromo h k domain human downregulated deacetylase represses
dna repair,dna methylation damage repair chromosome histone cell gene replication promoter polymerase oxoguanine eta polh translesion uv xpv pigmentosum xeroderma polymerases synthesis replicates hypermutability hypermutation pcna switch thymine cytosine mutagenic dimers saccharomyces cerevisiae immunoglobulin irradiation nucleotides recombination lesion undamaged oxidative pol eukaryotic inserts ultraviolet suppressing bypassing encodes
"colorectal cancer,renal cell carcinoma,malignancy,adenocarcinoma,prostate cancer,metastasis,carcinogenesis,lymphoma,hepatocellular carcinoma,carcinoma",tumor cell carcinoma expression cancer tissue tumour malignant invasion growth igf cixutumumab metastatic trials akt receptor r monoclonal apoptosis insulin antibody lilly tumors pi dyax phase eli proliferation signaling pathway imclone rhabdomyosarcoma clinical k antineoplastic human oncogenic tumorigenesis downregulation hepatocellular solid overexpressed imc igg phage sarcoma esophageal metastasis
chemotherapy,tumor cell carcinoma expression cancer tissue tumour malignant invasion growth ablation immunotherapy metastatic hyperthermia tumors antigens therapy cells nanoparticle immune magnetic curative combinatorial ie necrosis vaccine vivo heat mediated immunostimulating induce synergizes tissues treatment hifu cryoablation ablating lysate combining saponin adjuvants treat distant photodynamic stereotactic oncological hsp radiofrequency unexposed
"pathogenic bacteria,bacteria,microorganism,staphylococcus aureus",strain isolate bacterium bacterial coli gene type escherichia biofilm species proteobiotics spp virulence probiotic enterohemorrhagic quorum bacteria sensing clostridium salmonella genes bifidobacterium jejuni typhimurium campylobacter difficile lactobacillus metabolites adhesion expression cell interfering inhibit luxs pediococcus bacteriocins acidophilus oligopeptides lactococcus perfringens monocytogenes probiotics listeria cells benefits
pseudomonas,strain isolate bacterium bacterial coli gene type escherichia biofilm species ifitm virus membrane proteins protein interferon influenza replication transmembrane cellular inhibit tm viral induced fusion chromosome domain genes mouse encoded human fluidity vesicles cholesterol cytoplasmic psedotyped lyso hemifusion signaling induce tissues alphaviruses osbp oxysterol arenaviruses somal filoviruses locate vapa
"immunohistochemistry,immunofluorescence",antibody assay detection method probe detect protein specific fluorescence target tag snap fluorescent proteins derivatives hagt cells microscopy methylguanine molecule clip engineered yfp photobleaching dna commercially multiprotein biology alkylated agt gfp complementation suitable mgmt methyltransferase living ligation localisation elucidation guanine covalently fret methods polypeptide kda excitation labelling
"medical diagnosis,infection,skin biopsy,diagnosis,biopsy",patient diagnosis diagnostic lesion sensitivity result biopsy specificity finding clinical oncologists leukemias leukemia ct cancer tomography chronic acute oncology cancers immunohistochemistry imaging endoscopy myeloid computerised hodgkin investigations antigen carcinoembionic lymphoma marrow tests alphafetoprotein tumor onkos improved treatment pet depend screening laryngoscopy cystoscopy prevention bone cll molecular type
"hematopoietic stem cell transplantation,leukemia,kidney transplantation,cancer,radiation therapy,organ transplantation,liver transplantation",patient transplantation transplant donor recipient chemotherapy response leukemia acute survival kidney onconephrology cancer nephrology patients renal onconephrologist ckin tumor salahudeen onco aki microangiopathy anti diseases thrombotic agents chemotherapeutic myeloma malignancy complications related dialysis oncology marrow cell disease nephros onkos injury siadh nephrologists chronic care unique bonventre
"weight loss,nutrition,b vitamins,healthy diet,dietary fiber,folic acid,vitamin b12,dietary supplement",food intake diet dietary vitamin feed smoking consumption supplementation effect vegan vegans foods calcium b choline diets dha mg iodine deficiency fortified micrograms milks supplements nutrition iron plant recommended protein vegetarians epa fatty amounts omega acids sources liver adequate adults bone animal risk tofu health
"nuclear magnetic resonance,solubility",method sample mass analysis spectrometry liquid extraction determination detection chromatography tga evolved gas ftir qms gases ega dsc molecules thermal vapors spectrometer fourier interpretation fragmentation thermogravimetry yields egd transform organic desorption instrument calorimetry quadrupole therefor easy composition fast analyzer lander analyse martian spectra spectroscopy situ
"chromatography,high-performance liquid chromatography",method sample mass analysis spectrometry liquid extraction determination detection chromatography detector hplc elsds elsd droplets scattering volatile analyte evaporative compounds tube cad uv solvent chromatographies mobile phase light uhplc drift particles eluent non nebulizer antivirals carrier elution aerosolized countercurrent terpenoids preparative photodiode photomultiplier supercritical phospholipids surfactants triglycerides
"cellular differentiation,autophagy,cell culture,cell growth",cell stem culture human differentiation tissue proliferation adhesion growth vitro egf cells egfr epidermoid induces epidermal carcinoma phosphorylation scsgf stimulation factor antitumorigenic concentrations picomolar phorbol xenografts bradykinin mitogenic sertoli nanomolar protein expression sensitization interleukin epidermis treatment suppressor tyrosine esters terminally abnormally apoptosis secreted intracellular stimuli inhibits replication
"nuclear magnetic resonance,ultrasound,tomography,optical coherence tomography,medical imaging",image imaging volume magnetic mri resonance method tomography contrast measurement interferometric microscopy numerical aperture images phase amplitude holography optical holographic partial optics atom allows detection registration objective radian light resolution broglie techniques refraction emulation exposures numerically microscope illumination scanning micro enhancement coherent synthesized beams lens fraction particles synthetic
"osteoporosis,calcification,bone tissue",bone fracture density cartilage collagen formation defect mineral osteoporosis marrow syndrome classification test disease orthopedic deformity trauma hip dysplasia dislocation procedure surgery sign nail joint lesion hyperostosis valgus shoulder osteotomy arthroplasty avulsion volkmann osteomyelitis ossification patella prosthesis replacement musculoskeletal femoral chondrosarcoma lisfranc genu epiphysis hallux fibrous neer
collagen,bone fracture density cartilage collagen formation defect mineral osteoporosis marrow ecm peptides alpha tissue targeted ratios regeneration equilibrium chondral matrix metalloproteases chondrocytes deliver proteoglycans catabolic cells fibrils chain osteoarthritis replenishing macromolecules compressive supplementation anabolic degenerative tensile elasticity different replenish degeneration helix extracellular specific imbalance vivo inflammatory vitro metabolic
"oxidative stress,reactive oxygen species,oxidative phosphorylation",stress oxidative mitochondrial activity antioxidant oxygen increase reactive enzyme species ros superoxide sod dismutase mice senescence cellular aging ber dna peroxide mitochondria oxidized phenotype hydroxyuracil mtros dismutated mutant deficiency formamidopyrimidine oxphos electron dismutases lipopeptides mros receptor lysophosphatidylcholine hydrogen toll kyphosis intermembrane bases repair cells autophagy lipopolysaccharide skin keratinocytes
antioxidant,stress oxidative mitochondrial activity antioxidant oxygen increase reactive enzyme species phosphotransferase npi hexose phosphohistidine sugar metabolism protein bglc permease gene glc histidine sucrose phosophotransferase pep pts phospho aminosugars aldarate iil phosphoribosyltransferase ii phosphoenolpyruvate ascorbate ribonucleic phosphoprotein phosphotransferases gluconeogenesis class mannose galactose glycolysis factor fructose transferases pdb formation acceptor starch
"gene expression,gene,gene product",gene expression protein rna transcription factor regulate promoter target regulation methylation alpha calcium subunits delta metastatic transcriptional gastric dependent subunit cancer voltage hypermethylation contribute cpg carcinogenesis prognostic biomarker aberrant splice cleaved silencing splicing channel phenotype polarization complex mediate locus encodes ions chromosome correlated gamma rabbit membrane influx
"radiation therapy,cancer,chemotherapy",gastric dose radiation patient pancreatic treatment radiotherapy cancer neck head ureteral ureter urination urography carcinoma urinary urine urethral transitional uretal pelvic renal cancers cell ureteroscopy pyelography nocturia tract ureteric dysuria dyspareunia mru ivp ureters hematuria stricture ctu perineum papillary labia incontinence itching straining hardening seer biopsy fluorescence tomography hybridization
"optic nerve,glaucoma,visual acuity,human eye",eye visual retinal corneal lens ocular purpose result acuity patient vasculitis systemic toxocara inflammation disease nectrozing retinochoroidopathy vascular planitis vitritis heterochromic metamorphopsia choroiditis scotomas iridocyclitis polyarteritis behcet cuffing fhi cati polyangiitis migrans arteritis birdshot granulomatosis neovascularization nodosa uveitis eales floaters vessel vessels choroid sarcoidosis erythematosus images vision mycobacterium
"eye,astigmatism (eye)",eye visual retinal corneal lens ocular purpose result acuity patient lasik ectasia keratoconus cornea prk surgery refractive linking risk collagen photoenhancers cross fruste topography intrastromal smile thickness transepithelial hyperopic treatments kxl rsb combining pellucid procedure low preoperative corneas thin myopic forme stromal myopia factors blurry xtra treatment stabilised degeneration
visual system,eye visual retinal corneal lens ocular purpose result acuity patient pachymetry cornea pachymeters thickness glaucoma waveform ultrasonic optical astigmatism pachymeter echogram user scheimpflug femto lri measure newer cwf superimpose intraocular incisions micrometres measurements using refractive ability flap coherence confoscan ohts ultrasound surgery pentacam orbscan devices bubbles visante micro scan
"protein structure,protein",protein binding domain structure peptide site residue interaction acid structural ubiquitin e molecule proteasome ubiquitination enzymes cysteine target conjugating substrate covalently lysine particle degradation polyubiquitin proteasomal ligases cell proteases conjugated unfolding degrade attaches encode tagged activating attaching specificity responsible activates triggering structurally binds recycling via conserved
"amino acid,c-terminus,protein domain",protein binding domain structure peptide site residue interaction acid structural biotin lipoyl lipoic octanoyltransferases lipoate ligases acyl lysine domains gcvh octanoyltransferase octanoyl octanoate n biosynthesis carrier subtilis bpl carboxyl ligase amide required transfer lipoylamidotransferases specific linkage amidotransferases utilization metabolism enzymes attachment enzyme adenylation isozymes adenylate additional
"phenotype,human genome,mutation,genetics,chromosome 7 (human),point mutation,genetic association,genetic variation,y chromosome",mutation gene genetic polymorphism genotype allele association study variant population df wildtype phenotype protein amorphic antimorph hypomorph hypermorph function amorph alleles mutations dp antimorphs hypermorphic neomorph neomorphic dose dominant duplication deletion null normal expression heterozygous causes homozygous dimer recessive mrna mutated muller hypomorphs loss antimorphic mutant rna
"prenatal care,maternal health",woman pregnancy infant birth maternal fetal neonatal mother week delivery fetus risk pregnant diabetes preeclampsia women blood gestational infants hiv healthy labor health cesarean preterm defects pressure high pregnancies fasd autoimmune syndrome likely miscarriage gestation disorder disease uncontrolled problems nichd eclampsia pcos increases births
"fetus,infant mortality,childbirth,preterm birth,birth",woman pregnancy infant birth maternal fetal neonatal mother week delivery heterotopic ectopic pregnancies incidence intrauterine extrauterine tubal ovum ovulation fertilized uterus implants salpingocentesis embryo factors salpingostomy risk intrafallopian transfer salpingectomy estimated luteum gamete assisted expectant malformation ivf cyst coincident appendicitis normal uterine vaginal ovarian abnormally fertilization embryos conceptions ultrasound
"elective surgery,intubation,surgery",patient surgery surgical complication postoperative procedure result undergo perform case hybrid angiography valve aortic coronary revascularization interventional artery fluoroscopy thoracic imaging bypass mri mitral percutaneous patients cardiology angiographic rotational intraoperative approach conventional cardiac catheter aorta grafting procedures mitralclip ultrasound repair arteries reduction g endoleaks devices congenital
local anesthesia,patient surgery surgical complication postoperative procedure result undergo perform case cardiothoracic cpb echocardiography anesthesiology cardiac transesophageal heart anesthesiologist cardiopulmonary placement fellows perfusionist invasive blood acgme lung bypass venous perioperative advanced femoral machine transthoracic aortic anesthetic probe physiology procedures management fellowship care thoracic tee patients arterial medicine medical
"knee,lateral meniscus,ankle,tibia",knee joint degree fracture hip tendon pain foot anterior lateral syndrome classification bone test disease orthopedic deformity trauma dysplasia dislocation procedure surgery sign nail lesion hyperostosis valgus shoulder osteotomy arthroplasty avulsion volkmann osteomyelitis ossification patella prosthesis replacement musculoskeletal femoral chondrosarcoma lisfranc genu epiphysis hallux cartilage fibrous neer
"adjuvant therapy,chemotherapy,clinical research,pharmacotherapy,therapy",patient treatment management clinical drug medication guideline therapy risk review saladax tdm paclitaxel oncology tests chemotherapy therapeutic monitoring blood nsclc dosed dosing assays study fluoruracil randomized cesar demonstrated infusional healthineers measure cancer fu collaboration cepac pharmaceutical levels non fosun shanghai utility docetaxel develops individualize imatinib multicenter exposure
"concussion,head injury,brain injury,brain,brain damage",injury brain spinal cord cerebral trauma matter white follow ischemium laceration lacerations skull contusions contusion icd tissue torn fractures lobes bleeding intraparenchymal accompany consciousness arachnoid perforating callosum axonal common bleeds blood lucid frequently pia prognosis penetrating diffuse mechanically membranes traumatic ct associated fracture scan frontal temporal indicator
"traumatic brain injury,nervous system",injury brain spinal cord cerebral trauma matter white follow ischemium secondary tbi primary blood damage ischemia occurs hypoxia neurotransmitters tissues injuries neurons excitotoxicity cells processes intracranial result oxygen pressure stroke edema cascades deteriorate results biochemical flow traumatic occur threshold skull overactivation complications insufficient autoregulation barrier mechanisms
spinal cord injury,injury brain spinal cord cerebral trauma matter white follow ischemium fracture syndrome classification bone test disease orthopedic deformity hip dysplasia dislocation procedure surgery sign nail joint lesion hyperostosis valgus shoulder osteotomy arthroplasty avulsion volkmann osteomyelitis ossification patella prosthesis replacement musculoskeletal femoral chondrosarcoma lisfranc genu epiphysis hallux cartilage fibrous neer
"mental disorder,symptom,differential diagnosis,psychosis",patient syndrome case disease clinical report present severe symptom disorder somatic symptoms disorders dsm somatoform diagnosis physical somatization diagnostic mental cbt anxiety psychiatric patients medical psychogenic illness icd exaggerating undifferentiated complaints criteria treat psychotherapy catastrophizers multisomatoform recognized statistical depression requires illnesses behavioral treatment cognitive cause prevalences factitious therapy
"motor neuron,membrane potential",nerve stimulation response activity neuron frequency sensory motor potential change oscillations subthreshold neurons membrane potentials hz entorhinal properties dynamic neuronal electrical cortex intrinsic rhythmic nucleus threshold inferior olive facilitate cells interneurons postsynaptic cochlear sinusoidal thalamus oscillate fluctuates tremor responsiveness synaptic cns olfactory cortical inhibitory oscillation synchronous coherence
stimulus (physiology),nerve stimulation response activity neuron frequency sensory motor potential change synaptic ampa mepsc homeostatic receptors plasticity ttx post receptor neural neurons firing glutamate scaling synapses quantity pre synapse neurotransmitter glur increase sizes mechanisms hebbian size probability connections postsynaptic amplitude manipulations regulate rate action microscopy changes individual
"sympathetic nervous system,central nervous system,nervous system",nerve stimulation response activity neuron frequency sensory motor potential change nervous system neurons cns pns brain neurotransmitter neural peripheral membrane spinal cells cord cell excitable information transmits involuntary cognition processes nerves human receptors voltage signaling preferences receptor synaptically neuroglia voluntary signals consists artificial glia biological processing parts neurone
"crop,seedling",plant leaf seed root growth arabidopsis rice wheat fruit stress aphid pest crops prunus virus barley plants rufiabdominale cereal plum sugarcane upland greenhouse potato mosaic aphelinus uncolonised lecanii dwarf rhopalosiphum lecanicillium species aphidoidea armeniaca entomopathogenic discoloured hydroponic domestica parasitoids roots hemiptera eggplant infestations yellow insecticides apricot rosettes wilt
"silicon,nanoparticle,graphene,carbon nanotube",surface film nanoparticle carbon layer electrode sensor nanotube substrate gold nanotubes bn boron bnnts nitride atoms micrometer properties materials shielding nanotransducers doping nitrogen absorption nanocarriers graphitic europium particular spallation biocompatibility structural polymorph bandgap light semiconducting electrical sputtering temperature chirality toxicological phosphor chemical field annealing ablation insulator thermally
enzyme inhibitor,activity compound inhibitor extract inhibition show vitro effect acid derivative bim pkc kinase pkciota lambda protein pdk binding indolocarbazole bisindolylmaleimide bilobal atp phosphorylation conformation biosynthetically iota analogs crystallized pim bisindolylmaleimides peptide inhibitors asymmetric lobe indolyl residue configurationally atropisomeric interacting mgatp amino pair indol activation pathway staurosporine gapdh maleimide compounds
dopamine,activity compound inhibitor extract inhibition show vitro effect acid derivative catsup dopamine gtpch zinc th vmat transporter transmembrane tetrahydrobiopterin enzymes cyclohydrolase bh synthesis tyrosine drosophila zip protein melanogaste hydroxylase notch regulator gtp mutations ion pteridine gene biosynthesis encodes regulates ortholog induce membrane vesicular monoamine hyperactivity transporters synaptic transport catalyzed
cytochrome p450,activity compound inhibitor extract inhibition show vitro effect acid derivative faah anandamide reuptake trpv anticonvulsant cox amide analgesic serotonin mechanism aminophenol receptors selective vanilloid endocannabinoid cyclooxygenase thermoregulatory capsaicin action ssri attenuating arachidonic acetaminophen paracetamol vasodilation prostaglandin internalize cannabinoid intra hydrolase antidepressants synaptic transport metabolite cleft endogenous agonist
"human genome,gene,gene product,protein,gene expression,non-coding rna",gene expression analysis protein identify express sequence mrna profile genome ribosomal laminin subunit rpl wilms receptor proteins encodes transcript jun rna tumor deoxyribonuclease polya l pseudogenes chimeric utr intron nucleolar ribosomes organelles homolog c repress suppressor catalyze transcriptional cytoplasm subunits overlaps shown vivo vitro mediated transcribed structurally
"dna methylation,genomic dna",gene expression analysis protein identify express sequence mrna profile genome methylation alpha calcium subunits delta metastatic transcriptional gastric dependent subunit cancer voltage hypermethylation contribute cpg carcinogenesis prognostic biomarker aberrant splice cleaved silencing splicing channel phenotype polarization complex mediate locus encodes ions chromosome correlated gamma rabbit membrane influx promoter
"genetic analysis,mitochondrial dna",species sequence evolution population analysis phylogenetic diversity genetic genome region phytopath gene ensembl pathogen browser annotation phenotypic bioinformatics browsers webapollo genomes curated models phi phytopathogens phytopathogenic plant database directly omics oomycetes oomycete rothamsted resource aims information displayed pathogenicity phenotypes host data phenotype pathogenic genomic model fungal integrates base
"phylogeography,eukaryote,population genetics,genome size,species complex,phylogenetics,mutation",species sequence evolution population analysis phylogenetic diversity genetic genome region chordate synteny clade gallus floridae branchiostoma lancelet genomics genomes chordates tunicates sapiens homo comparison fish oikopleura craniata petromyzon genes ancestral chicken lancelets ciona vertebrata gasterosteus rubripes intestinalis fugu aculeatus dioica teleost duplications karyotype lamprey rearrangements marinus translocation shuffled macro
"cell membrane,mitochondrion",protein membrane cell fusion function complex show localization activity cellular stomatin stomatocytosis encoded integral hemolytic localizes hereditary transporters anemia gene encodes conserved ion regulate stom proteins haemolytic channels cells erythrocyte anaemia cytoskeleton blood actin constitutive kda types undetermined highly loss protruding folds anchorage associated human red
lipid bilayer,protein membrane cell fusion function complex show localization activity cellular csk regulation src kinase tyrosine receptor negative sfks signaling ptpn kinases differentiation erk plasma pathway phosphorylation terminal dendrocyte proliferation lyp c costimulation hck immune inactive enzyme proteins response phosphotyrosine peptidyl lck adherens migration autophosphorylation tail fyn
"blood flow,hypoxemia,oxygen",blood pressure flow increase respiratory oxygen rate ventilation change transfusion hft cannula nasal gas therapy airway humidified fio patient heated delivery liters air inspiratory hhhf intubation ventilator breathing high cannulae minute humidification infants patients exacerbation entrainment distress nares oxygenation delivered mucosa use inhaled usually allows decreased
blood pressure,blood pressure flow increase respiratory oxygen rate ventilation change transfusion cerebral prx cpp cppopt intracranial autoregulation vasoconstrict vessels vasodilatate arterial values monroi volume optimal hyperemia cause hypoperfusion outcome decrease brain increases subarachnoid tbi cerebrovascular vasodilation perfusion whereas ischemia kelli haemorrhage normal assesses edema reactivity correlations resulting hypertension
hemoglobin,blood pressure flow increase respiratory oxygen rate ventilation change transfusion sickle hemoglobin cell red transfusions cells stroke complications disease acute prevent chronic exchange alloimmunisation therapy patient chest simple patients hbs risk reduces iron rbc normal usually overload anemia phlebotomizing l g episodic erythrovirus crisis severe pheresis abnormal children
"optics,laser,electromagnetic spectrum,laser diode",light laser optical spectrum pulse field intensity mode frequency band fdml lasers raman pulses cavity formula srs swept fourier wavelength fast modelocking fiber filter energy locked chirped picoseconds hyperspectral spectrally femtosecond domain bandpass roundtrip tico technique tunable broad pulsed optically refractive excite tomography coherence sweeps microscopy
dimer (chemistry),reaction complex synthesis ligand bond structure compound form formation group duphos chiral asymmetric hydrogenation diphosphine ligands alkyl esters catalyzed dimethylphospholano phenylbisphosphine dehydrowarfarin bozphos phosphorus phospholane diorganozinc phospholanes enantioselection chiraphos enamide atoms dipamp amino polyketones catalyst metal dimethylsulfide phenylene mecn isotactic lithiated bridge copolymerization invention bpe rings hydrazone benzophenone
"membrane potential,adenosine triphosphate",channel ca( calcium current cell increase effect release muscle intracellular buffers sarcoplasmic buffering calsequestrin cardiac reticulum ions cells within atrial cytosol proteins cytoplasm concentration mutations free catecholaminergic tendency serca cardiomyocyte genetic troponin calmodulin cardiomyocytes myocytes bound myosin hypertrophic arrhythmias excitable fibrillation cardiomyopathy tachycardia dissociated polymorphic ventricular stabilise
cell membrane,channel ca( calcium current cell increase effect release muscle intracellular egf cells egfr growth epidermoid induces epidermal carcinoma phosphorylation scsgf stimulation factor antitumorigenic proliferation concentrations picomolar phorbol xenografts bradykinin mitogenic sertoli nanomolar protein expression sensitization interleukin epidermis treatment suppressor tyrosine esters terminally abnormally apoptosis secreted stimuli inhibits replication
apoptosis,cell apoptosis line expression effect induce death human proliferation cancer mirna efna angiogenesis ptp cardiac mir myocardial genes tissue adrenocortical infarct cardiomyocytes caspase cells apoptotic b regulate ischemia hypoxia suppresses function necrosis protein gene inhibits inhibition regulating breast ephrin heart cardiomyocyte infarcts angiogenic survival endogenously leptin adenoma thereby
cancer cell,cell apoptosis line expression effect induce death human proliferation cancer igf cixutumumab metastatic trials akt receptor r monoclonal insulin antibody lilly tumors pi dyax phase eli signaling pathway imclone rhabdomyosarcoma clinical k antineoplastic oncogenic tumorigenesis downregulation hepatocellular solid overexpressed imc igg phage sarcoma esophageal metastasis
cell death,cell apoptosis line expression effect induce death human proliferation cancer paraptosis cells caspase igf induced paraptotic programmed autophagic rh vacuolization cytoplasmic apoptotic pebp hmgb prohibitin inhibitors jnk p protein paratotic mapk vacuole kinase undergoing mitochondrial inhibitor r tocotrienol signaling chromatin pathways endoplasmic colorectal activation reticulum
immune system,cell apoptosis line expression effect induce death human proliferation cancer cd cells tsp sirp phagocytosis activation endothelial antibody tumor migration macrophage antibodies myeloid signaling mice anti angiogenesis induces leukemia immune membrane lymphoma blocking integrins expressed integrin mouse ligation murine neutrophils metastasis macrophages signal transmembrane
"cellular differentiation,t cell",cell apoptosis line expression effect induce death human proliferation cancer egf cells egfr growth epidermoid induces epidermal carcinoma phosphorylation scsgf stimulation factor antitumorigenic concentrations picomolar phorbol xenografts bradykinin mitogenic sertoli nanomolar protein sensitization interleukin epidermis treatment suppressor tyrosine esters terminally abnormally secreted intracellular stimuli inhibits replication
"sexual violence,domestic violence,alcohol abuse,physical abuse,sexual abuse,human trafficking,abuse",alcohol sexual drug abuse woman sex report substance partner behavior risky behaviors intercourse assertiveness unprotected adolescents illicit describe partners anal hiv polysubstance males infected use sexually infection trichomoniasis nonexclusive pregnant person consequences reduction chlamydia gonorrhea appropriate description penile piercings factors ectopic invulnerability risk
"parenting,child,infant",child age adult young pediatric adolescent childhood older study parent adoptive biological adoptees parents cognitive siblings reared traits stepparent adoption conscientiousness org skills birth children iq ability parenthood stressful adopted arrogance parenting like matured persistence socioeconomic paradox respondents higher correlated spouse families adjustment found disagreements longitudinal behaviors depressed
"child development,youth,early childhood,adolescence,childhood",child age adult young pediatric adolescent childhood older study parent klitzing disorders infant kai developmental psychopathology kinderanalyse mental preschool waimh von anxiety research leipzig kelsay homburger emde children perren health wurzburg associations burgin triadic depression tanja german psychoanalytic scientific psychoanalyst together sonja journal editor psychotherapy dieter aachen foundation
puberty,child age adult young pediatric adolescent childhood older study parent puberty lupron blockers transgender histrelin gnrh depot implant precocious leuprorelin youth ped trans gonadotropin gender suppressors characteristics sex month agonists effects analogues used patient injections halting hormone development testotoxicosis identity medication suppression onset secondary anastrozole male bicalutamide suppressants dysphoric pubertal
